"incident_id","offence_code","case_number","date","start_date","end_date","nibrs_code","victims","crimename1","crimename2","crimename3","district","location","city","state","zip_code","agency","place","sector","beat","pra","address_number","street_prefix_dir","address_street","street_suffix_dir","street_type","latitude","longitude","police_district_number","geolocation"
"201530175","1213","250023689","2025-05-28T14:43:07.000","2025-05-28T03:45:00.000",,"120","1","Crime Against Property","Robbery","ROBBERY - GUN","SILVER SPRING","11600 BLK  LOCKWOOD DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I1","145","11600",,"LOCKWOOD",,"DR","39.04129","-76.9851","3D","
,  
(39.0413, -76.9851)"
"201530227","2902","250023613","2025-05-28T03:44:18.000","2025-05-28T03:44:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","SILVER SPRING","1300 BLK  FENWICK LA","SILVER SPRING","MD","20910","MCPD","Residence - Apartment/Condo","G","3G1","095","1300",,"FENWICK",,"LA","38.99829","-77.0306","3D","
,  
(38.9983, -77.0306)"
"201530235","5404","250023612","2025-05-28T03:35:40.000","2025-05-28T03:35:00.000",,"90D","1","Crime Against Society","Driving Under the Influence","DRIVING UNDER THE INFLUENCE LIQUOR","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20878","GPD","Street - Other","P","6P2","593",,,"CLOPPER",,"RD","39.15693","-77.2677","6D","
,  
(39.1569, -77.2677)"
"201530933","2399","250024631","2025-06-03T11:40:27.000","2025-05-28T03:25:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","BETHESDA","4800 BLK  ENFIELD RD","BETHESDA","MD","20814","MCPD","Residence - Single Family","D","2D3","072","4800",,"ENFIELD",,"RD","39.0112","-77.0956","2D","
,  
(39.0112, -77.0956)"
"201530204","2305","250023712","2025-05-28T17:16:44.000","2025-05-28T03:24:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","19900 BLK  KNOLLCROSS DR","GERMANTOWN","MD","20876","MCPD","Residence - Driveway","M","5M1","470","19900",,"KNOLLCROSS",,"DR","39.18155","-77.229","5D","
,  
(39.1816, -77.229)"
"201530100","9112","250023608","2025-05-28T01:34:11.000","2025-05-28T01:34:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL TRANSPORT - ONLY","MONTGOMERY VILLAGE","800 BLK  RUSSELL AVE","GAITHERSBURG","MD","20879","GPD","Hotel/Motel/Etc.","R","6R1","426","800",,"RUSSELL",,"AVE","39.1547","-77.2097","6D","
,  
(39.1547, -77.2097)"
"201530099","5499","250023607",,"2025-05-28T00:45:00.000",,"90Z","1","Crime Against Society","All Other Offenses","TRAFFIC OFFENSES (DESCRIBE OFFENSE)","WHEATON",,"SILVER SPRING","MD","20902","MCPD","Street - In vehicle","L","4L2","325",,,"UNIVERSITY",,"BLV","39.02593","-77.02","4D","
,  
(39.0259, -77.02)"
"201530104","2902","250023606","2025-05-28T00:34:37.000","2025-05-28T00:34:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","SILVER SPRING","11200 BLK  LOCKWOOD DR","SILVER SPRING","MD","20901","MCPD","Parking Lot - Residential","I","3I1","518","11200",,"LOCKWOOD",,"DR","39.03877","-76.9925","3D","
,  
(39.0388, -76.9925)"
"201530396","2399","250023846","2025-05-29T12:39:21.000","2025-05-28T00:01:00.000","2025-05-29T00:01:00.000","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","ROCKVILLE","400 BLK  HUNGERFORD DR","ROCKVILLE","MD","20850","RCPD","Other/Unknown","A","1A3","278","400",,"HUNGERFORD",,"DR","39.08823","-77.1508","1D","
,  
(39.0882, -77.1508)"
"201530092","9105","250023598",,"2025-05-27T23:33:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","ROCKVILLE","16600 BLK  ELMER SCHOOL RD","DICKERSON","MD","20842","MCPD","Wooded Area","B","1B3","567","16600",,"ELMER SCHOOL",,"RD","39.12062","-77.4852","1D","
,  
(39.1206, -77.4852)"
"201530363","1399","250023601","2025-05-27T23:30:27.000","2025-05-27T23:30:00.000","2025-05-27T23:40:00.000","13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING",,"SILVER SPRING","MD","20901","MCPD","Street - Bus Stop","I","3I1","518",,,"LOCKWOOD",,"DR","39.04134","-76.9845","3D","
,  
(39.0413, -76.9845)"
"201530103","1399","250023603","2025-05-27T23:25:49.000","2025-05-27T23:25:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","12100 BLK  TURNSTONE CT","SILVER SPRING","MD","20904","MCPD","Residence -Townhouse/Duplex","I","3I1","146","12100",,"TURNSTONE",,"CT","39.05341","-76.9727","3D","
,  
(39.0534, -76.9727)"
"201530149","2203","250023619","2025-05-28T06:53:17.000","2025-05-27T23:13:00.000","2025-05-28T02:46:00.000","220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-NONRESIDENTIAL","ROCKVILLE","1400 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","RCPD","Commercial - Industrial park","A","1A1","273","1400",,"ROCKVILLE",,"PIK","39.06745","-77.1285","1D","
,  
(39.0675, -77.1285)"
"201530149","2404","250023619","2025-05-28T06:53:17.000","2025-05-27T23:13:00.000","2025-05-28T02:46:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","ROCKVILLE","1400 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","RCPD","Commercial - Industrial park","A","1A1","273","1400",,"ROCKVILLE",,"PIK","39.06745","-77.1285","1D","
,  
(39.0675, -77.1285)"
"201530149","2901","250023619","2025-05-28T06:53:17.000","2025-05-27T23:13:00.000","2025-05-28T02:46:00.000","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - BUSINESS","ROCKVILLE","1400 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","RCPD","Commercial - Industrial park","A","1A1","273","1400",,"ROCKVILLE",,"PIK","39.06745","-77.1285","1D","
,  
(39.0675, -77.1285)"
"201530097","9113","250023604","2025-05-27T23:38:49.000","2025-05-27T23:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","WHEATON","14200 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","MCPD","Residence - Apartment/Condo","K","4K1","534","14200",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530169","3532","250023599",,"2025-05-27T22:45:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","SILVER SPRING","500 BLK  THAYER AVE","SILVER SPRING","MD","20910","MCPD","Street - In vehicle","G","3G1","113","500",,"THAYER",,"AVE","38.99384","-77.0115","3D","
,  
(38.9938, -77.0115)"
"201530236","9113","250023595","2025-05-27T22:07:21.000","2025-05-27T22:07:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","GERMANTOWN","11400 BLK  PIEDMONT CT","CLARKSBURG","MD","20871","MCPD","Residence - Single Family","M","5M3","506","11400",,"PIEDMONT",,"CT","39.24766","-77.2403","5D","
,  
(39.2477, -77.2403)"
"201530096","5404","250023594","2025-05-27T21:46:20.000","2025-05-27T21:41:00.000","2025-05-27T00:00:00.000","90D","1","Crime Against Society","Driving Under the Influence","DRIVING UNDER THE INFLUENCE LIQUOR","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20879","MCPD","Street - In vehicle","R","6R2","545",,"N","FREDERICK",,"AVE","39.09494","-77.1479","6D","
,  
(39.0949, -77.1479)"
"201530096","3532","250023594","2025-05-27T21:46:20.000","2025-05-27T21:41:00.000","2025-05-27T00:00:00.000","35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20879","MCPD","Street - In vehicle","R","6R2","545",,"N","FREDERICK",,"AVE","39.09494","-77.1479","6D","
,  
(39.0949, -77.1479)"
"201530096","5311","250023594","2025-05-27T21:46:20.000","2025-05-27T21:41:00.000","2025-05-27T00:00:00.000","90C","1","Crime Against Society","Disorderly Conduct","PUBLIC PEACE - DISORDERLY CONDUCT","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20879","MCPD","Street - In vehicle","R","6R2","545",,"N","FREDERICK",,"AVE","39.09494","-77.1479","6D","
,  
(39.0949, -77.1479)"
"201530096","3550","250023594","2025-05-27T21:46:20.000","2025-05-27T21:41:00.000","2025-05-27T00:00:00.000","35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20879","MCPD","Street - In vehicle","R","6R2","545",,"N","FREDERICK",,"AVE","39.09494","-77.1479","6D","
,  
(39.0949, -77.1479)"
"201530088","1399","250023589","2025-05-27T21:36:46.000","2025-05-27T21:36:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","200 BLK  VALLEY BROOK DR","SILVER SPRING","MD","20904","MCPD","School - Elementary/Secondary","I","3I1","150","200",,"VALLEY BROOK",,"DR","39.05925","-77.0061","3D","
,  
(39.0592, -77.0061)"
"201530975","2303","250024121",,"2025-05-27T21:34:00.000","2025-05-30T20:42:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","MCPD","Retail - Other","L","4L2","321","11100",,"VEIRS MILL",,"RD","39.03756","-77.0519","4D","
,  
(39.0376, -77.0519)"
"201530090","2308","250023588","2025-05-27T21:31:12.000","2025-05-27T21:31:00.000",,"23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","GERMANTOWN","18800 BLK  BENT WILLOW CIR","GERMANTOWN","MD","20874","MCPD","Residence - Apartment/Condo","N","5N1","447","18800",,"BENT WILLOW",,"CIR","39.16366","-77.2602","5D","
,  
(39.1637, -77.2602)"
"201530098","9199","250023591","2025-05-27T21:22:33.000","2025-05-27T21:22:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","SILVER SPRING","600 BLK  UNIVERSITY BLV E","SILVER SPRING","MD","20901","MCPD","Residence - Mobile Home","H","3H1","133","600",,"UNIVERSITY","E","BLV","39.00255","-76.9956","3D","
,  
(39.0025, -76.9956)"
"201530170","9113","250023587","2025-05-27T21:10:56.000","2025-05-27T21:10:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","ROCKVILLE","1  BLK  UPPER ROCK CIR","ROCKVILLE","MD","20850","MCPD","Residence - Apartment/Condo","A","1A3","439","1",,"UPPER ROCK",,"CIR","39.1132","-77.185","1D","
,  
(39.1132, -77.185)"
"201530087","2303","250023584","2025-05-27T21:23:23.000","2025-05-27T21:00:00.000","2025-05-27T00:00:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","MONTGOMERY VILLAGE","15700 BLK  SHADY GROVE RD","GAITHERSBURG","MD","20877","MCPD","Retail - Hardware","P","6P3","757","15700",,"SHADY GROVE",,"RD","39.11328","-77.1866","6D","
,  
(39.1133, -77.1866)"
"201530087","3550","250023584","2025-05-27T21:23:23.000","2025-05-27T21:00:00.000","2025-05-27T00:00:00.000","35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","MONTGOMERY VILLAGE","15700 BLK  SHADY GROVE RD","GAITHERSBURG","MD","20877","MCPD","Street - Commercial","P","6P3","757","15700",,"SHADY GROVE",,"RD","39.11328","-77.1866","6D","
,  
(39.1133, -77.1866)"
"201530132","2610","250023642",,"2025-05-27T21:00:00.000",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","MONTGOMERY VILLAGE","19800 BLK  WHEELWRIGHT DR","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R2","547","19800",,"WHEELWRIGHT",,"DR","39.18104","-77.212","6D","
,  
(39.181, -77.212)"
"201530083","1399","250023580","2025-05-27T20:48:39.000","2025-05-27T20:48:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","13800 BLK  GEORGIA AVE","SILVER SPRING","MD","20906","MCPD","Parking Lot - Commercial","K","4K2","526","13800",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530080","9113","250023577","2025-05-27T20:40:19.000","2025-05-27T20:39:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","WHEATON","2600 BLK  WOODEDGE RD","SILVER SPRING","MD","20906","MCPD","Street - Residential","K","4K1","350","2600",,"WOODEDGE",,"RD","39.07366","-77.0546","4D","
,  
(39.0737, -77.0546)"
"201530082","1399","250023585","2025-05-27T20:38:17.000","2025-05-27T20:38:00.000","2025-05-27T21:30:00.000","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","ROCKVILLE","100 BLK  ROLLINS AVE","ROCKVILLE","MD","20852","RCPD","Residence - Apartment/Condo","A","1A1","269","100",,"ROLLINS",,"AVE","39.05883","-77.1213","1D","
,  
(39.0588, -77.1213)"
"201530077","9101","250023576","2025-05-27T20:06:08.000","2025-05-27T20:06:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","SILVER SPRING","12800 BLK  BROADMORE RD","SILVER SPRING","MD","20904","MCPD","Residence - Single Family","I","3I1","149","12800",,"BROADMORE",,"RD","39.06575","-76.9885","3D","
,  
(39.0658, -76.9885)"
"201530164","2308","250023590","2025-05-27T21:17:59.000","2025-05-27T20:00:00.000","2025-05-27T20:10:00.000","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","ROCKVILLE","1400 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","MCPD","Restaurant","A","1A1","266","1400",,"ROCKVILLE",,"PIK","39.06745","-77.1285","1D","
,  
(39.0675, -77.1285)"
"201530071","9199","250023572","2025-05-27T20:00:38.000","2025-05-27T20:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","7700 BLK  HERITAGE FARM DR","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R2","714","7700",,"HERITAGE FARM",,"DR","39.19046","-77.1594","6D","
,  
(39.1905, -77.1594)"
"201530060","2304","250023411",,"2025-05-27T19:52:00.000",,"23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","TAKOMA PARK","400 BLK  BOYD AVE","TAKOMA PARK","MD","20912","TPPD","Street - Residential","T","8T3","808","400",,"BOYD",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201530060","2999","250023411",,"2025-05-27T19:52:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","400 BLK  BOYD AVE","TAKOMA PARK","MD","20912","TPPD","Street - Residential","T","8T3","808","400",,"BOYD",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201530059","9199","250023524",,"2025-05-27T19:46:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA",,"ROCKVILLE","MD","20852","MCPD","Street - Commercial","D","2D4","523",,,"PARKLAWN",,"DR","39.05617","-77.1076","2D","
,  
(39.0562, -77.1076)"
"201530074","9113","250023571","2025-05-27T19:46:29.000","2025-05-27T19:46:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","BETHESDA","6300 BLK  LONE OAK DR","BETHESDA","MD","20817","MCPD","Residence - Single Family","E","2E3","194","6300",,"LONE OAK",,"DR","39.0202","-77.1265","2D","
,  
(39.0202, -77.1265)"
"201530073","9199","250023574","2025-05-27T19:06:46.000","2025-05-27T19:06:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","5100 BLK  RIVER RD","BETHESDA","MD","20816","MCPD","Residence - Single Family","E","2E1","018","5100",,"RIVER",,"RD","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530067","9113","250023566","2025-05-27T18:31:41.000","2025-05-27T18:31:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","BETHESDA","5400 BLK  TUCKERMAN LA","ROCKVILLE","MD","20852","MCPD","Residence - Apartment/Condo","D","2D4","189","5400",,"TUCKERMAN",,"LA","39.02952","-77.1073","2D","
,  
(39.0295, -77.1073)"
"201530054","2404","250023559","2025-05-27T18:15:52.000","2025-05-27T18:15:00.000","2025-05-27T18:15:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","ROCKVILLE","100 BLK  HALPINE RD","ROCKVILLE","MD","20852","RCPD","Residence - Garage","A","1A1","269","100",,"HALPINE",,"RD","39.06184","-77.124","1D","
,  
(39.0618, -77.124)"
"201530089","3522","250023560","2025-05-27T18:05:47.000","2025-05-27T18:04:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - OPIUM OR DERIVATIVE - POSSESS","SILVER SPRING",,"SILVER SPRING","MD","20904","MCPD","Street - In vehicle","I","3I1","147",,,"OLD COLUMBIA",,"PIK","39.07084","-76.9607","3D","
,  
(39.0708, -76.9607)"
"201530047","2303","250023539",,"2025-05-27T18:02:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","900 BLK  THAYER AVE","SILVER SPRING","MD","20910","MCPD","Grocery/Supermarket","G","3G1","670","900",,"THAYER",,"AVE","38.99304","-77.024","3D","
,  
(38.993, -77.024)"
"201530072","2399","250023563",,"2025-05-27T18:00:00.000","2025-05-27T18:18:00.000","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","TAKOMA PARK","6300 BLK  NEW HAMPSHIRE AVE","TAKOMA PARK","MD","20912","TPPD","Gas Station","T","8T1","802","6300",,"NEW HAMPSHIRE",,"AVE","38.96569","-77.0024","TPPD","
,  
(38.9657, -77.0024)"
"201530072","2999","250023563",,"2025-05-27T18:00:00.000","2025-05-27T18:18:00.000","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","6300 BLK  NEW HAMPSHIRE AVE","TAKOMA PARK","MD","20912","TPPD","Gas Station","T","8T1","802","6300",,"NEW HAMPSHIRE",,"AVE","38.96569","-77.0024","TPPD","
,  
(38.9657, -77.0024)"
"201530051","9101","250023557","2025-05-27T17:59:40.000","2025-05-27T17:59:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","WHEATON","19300 BLK  OLNEY MILL RD","OLNEY","MD","20832","MCPD","Residence - Single Family","J","4J2","400","19300",,"OLNEY MILL",,"RD","39.17308","-77.0788","4D","
,  
(39.1731, -77.0788)"
"201530048","2303","250023547","2025-05-27T17:57:34.000","2025-05-27T17:57:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","TAKOMA PARK","7000 BLK  CARROLL AVE","TAKOMA PARK","MD","20912","TPPD","Retail - Hardware","T","8T1","801","7000",,"CARROLL",,"AVE","38.97464","-77.0121","TPPD","
,  
(38.9746, -77.0121)"
"201530055","2305","250023550","2025-05-27T18:16:17.000","2025-05-27T17:55:00.000","2025-05-27T16:07:00.000","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","BETHESDA","4700 BLK  MILLER AVE","BETHESDA","MD","20814","MCPD","Street - Commercial","D","2D2","031","4700",,"MILLER",,"AVE","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530055","2902","250023550","2025-05-27T18:16:17.000","2025-05-27T17:55:00.000","2025-05-27T16:07:00.000","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","BETHESDA","4700 BLK  MILLER AVE","BETHESDA","MD","20814","MCPD","Street - Commercial","D","2D2","031","4700",,"MILLER",,"AVE","0.0","0.0","2D","
,  
(0.0, 0.0)"
"201530070","1209","250023554","2025-05-27T17:52:44.000","2025-05-27T17:52:00.000",,"120","1","Crime Against Property","Robbery","ROBBERY - RESIDENTIAL-STRONG-ARM","SILVER SPRING","700 BLK  UNIVERSITY BLV E","SILVER SPRING","MD","20903","MCPD","Parking Lot - Residential","H","3H1","130","700",,"UNIVERSITY","E","BLV","38.99963","-76.9953","3D","
,  
(38.9996, -76.9953)"
"201530157","1399","250023548","2025-05-27T17:34:22.000","2025-05-27T17:34:00.000",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","1  BLK  CROSS RIDGE CT","GERMANTOWN","MD","20874","MCPD","Residence -Townhouse/Duplex","N","5N1","447","1",,"CROSS RIDGE",,"CT","39.17379","-77.2587","5D","
,  
(39.1738, -77.2587)"
"201530512","2308","250023542","2025-05-27T17:23:50.000","2025-05-27T17:23:00.000",,"23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","GERMANTOWN","19600 BLK  GALWAY BAY CIR","GERMANTOWN","MD","20874","MCPD","Residence - Apt Ofc/Storage","N","5N1","702","19600",,"GALWAY BAY",,"CIR","39.17855","-77.2787","5D","
,  
(39.1786, -77.2787)"
"201530056","2199","250023540","2025-05-27T17:10:10.000","2025-05-27T17:10:00.000",,"210","1","Crime Against Property","Extortion/Blackmail","EXTORTION (DESCRIBE OFFENSE)","SILVER SPRING","8400 BLK  10TH AVE","SILVER SPRING","MD","20903","MCPD","Cyberspace","H","3H1","132","8400",,"10TH",,"AVE","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201530107","2404","250023616","2025-05-28T04:58:19.000","2025-05-27T17:00:00.000","2025-05-28T04:00:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","WHEATON","14100 BLK  WHISPERING PINES CT","SILVER SPRING","MD","20906","MCPD","Parking Lot - Residential","K","4K1","348","14100",,"WHISPERING PINES",,"CT","39.08777","-77.0628","4D","
,  
(39.0878, -77.0628)"
"201530057","1399","250023535","2025-05-27T16:58:57.000","2025-05-27T16:58:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","11400 BLK  GEORGIA AVE","SILVER SPRING","MD","20902","MCPD","Retail - Salon/Spa","L","4L2","355","11400",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530057","2399","250023535","2025-05-27T16:58:57.000","2025-05-27T16:58:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","WHEATON","11400 BLK  GEORGIA AVE","SILVER SPRING","MD","20902","MCPD","Retail - Salon/Spa","L","4L2","355","11400",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530094","9113","250023567","2025-05-27T18:34:37.000","2025-05-27T16:45:00.000","2025-05-27T18:40:00.000","90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","ROCKVILLE","700 BLK  PRINCETON PL","ROCKVILLE","MD","20850","RCPD","Residence - Yard","A","1A3","692","700",,"PRINCETON",,"PL","39.09852","-77.1629","1D","
,  
(39.0985, -77.1629)"
"201530042","2303","250023529","2025-05-27T16:38:43.000","2025-05-27T16:38:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","GERMANTOWN","20900 BLK  FREDERICK RD","GERMANTOWN","MD","20876","MCPD","Retail - Department/Discount Store","M","5M1","701","20900",,"FREDERICK",,"RD","39.19829","-77.2448","5D","
,  
(39.1983, -77.2448)"
"201530086","2303","250023536","2025-05-27T16:28:56.000","2025-05-27T16:28:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","MCPD","Retail - Mall","L","4L2","321","11100",,"VEIRS MILL",,"RD","39.03756","-77.0519","4D","
,  
(39.0376, -77.0519)"
"201530084","9199","250023530","2025-05-27T16:26:20.000","2025-05-27T16:26:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","5800 BLK  WILMETT RD","BETHESDA","MD","20817","MCPD","Residence - Single Family","E","2E2","070","5800",,"WILMETT",,"RD","39.0092","-77.1165","2D","
,  
(39.0092, -77.1165)"
"201530040","2399","250023531","2025-05-27T16:25:26.000","2025-05-27T16:25:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","BETHESDA","6800 BLK  WISCONSIN AVE","CHEVY CHASE","MD","20815","MCPD","Retail - Other","D","2D2","031","6800",,"WISCONSIN",,"AVE","38.97781","-77.091","2D","
,  
(38.9778, -77.091)"
"201530218","9109","250023553","2025-05-27T15:48:53.000","2025-05-27T15:48:00.000",,"90Z","1","Crime Against Society","All Other Offenses","RECOVERED PROPERTY - OTHER","WHEATON","17500 BLK  HIDDEN GARDEN LA","ASHTON","MD","20861","MCPD","Residence - Driveway","J","4J1","390","17500",,"HIDDEN GARDEN",,"LA","39.14101","-77.0167","4D","
,  
(39.141, -77.0167)"
"201530022","5707","250023519","2025-05-27T15:48:50.000","2025-05-27T15:48:00.000","2025-05-27T16:30:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","100 BLK  GIBBS ST","ROCKVILLE","MD","20850","RCPD","Bar/Night Club","A","1A3","277","100",,"GIBBS",,"ST","39.08571","-77.1519","1D","
,  
(39.0857, -77.1519)"
"201530029","9042","250023512","2025-05-27T15:29:07.000","2025-05-27T15:26:00.000","2025-05-27T15:26:00.000","90Z","1","Crime Against Society","All Other Offenses","SUICIDE - ATTEMPT","ROCKVILLE","14700 BLK  AVERY RD","ROCKVILLE","MD","20853","RCPD","Shelter-Mission/Homeless","A","1A2","289","14700",,"AVERY",,"RD","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201530026","2902","250023523","2025-05-27T15:23:38.000","2025-05-27T15:23:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","BETHESDA","3300 BLK  UNIVERSITY BLV W","KENSINGTON","MD","20895","MCPD","Residence - Apartment/Condo","D","2D3","317","3300",,"UNIVERSITY","W","BLV","39.03531","-77.0667","2D","
,  
(39.0353, -77.0667)"
"201530075","3532","250023517","2025-05-27T15:15:41.000","2025-05-27T15:15:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","WHEATON","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","MCPD","Parking Lot - Commercial","L","4L2","321","11100",,"VEIRS MILL",,"RD","39.03756","-77.0519","4D","
,  
(39.0376, -77.0519)"
"201530075","2303","250023517","2025-05-27T15:15:41.000","2025-05-27T15:15:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","MCPD","Retail - Mall","L","4L2","321","11100",,"VEIRS MILL",,"RD","39.03756","-77.0519","4D","
,  
(39.0376, -77.0519)"
